Perifocal Range,Perifocal Velocity,ECI Position,ECI_Velocity,ECF Position,ECF Velocity,Azimuth(deg),Elevation(deg),Rate of AZ(rads/s),Rate of EL(rads/s),Mean Anom @time,Mean Anom Motion @time,Eccentric Anomaly,Topocentric Range,Topocentric Reletive Velocity,Time,Time Since Epoch(s),Satellite Name,Avilable for View TRUE=1,Signal Acquired,Signal Lost,Minimum Power Required(dBm),Signal Loss(dB),DopplerShift(Hertz),Minimul Received Power (dBm)
"[-26423.75513362341, -4595.417373432287, 0]","[0.6637877063346279, -3.778363201898034, 0]","[11574.383633710486, 22778.170977443333, -8156.057051037958]","[-2.4927810815251132, 0.2177369375178263, -2.907795678889595]","[24989.004237040226, -5325.513761049966, -8156.057051037958]",[[-0.81916689  0.64267801 -2.90779568]],119.30654732933098,-11.14959250039799,5.9376774674794726e-05,-9.60441173317269e-05,189.8671779926292,2.005577359628789,189.96363555143762,[ 23348.94277528 -13106.32419959  -5277.29499335],"[-0.6686638027219506, -1.447876540839847, -2.644973981697787]",2021-01-12 21:30:00,89079.954625,"GPS BIIRM-2 (PRN 31)    
",0,0,0,-17.1139823352446,-185.11008840671155,-3335.3749944173487,-91.6307146145026
"[-26720.71551115583, 1645.1129256991765, 0]","[-0.23806764139198094, -3.8358277287662026, 0]","[-17035.032474895303, 6110.253367288023, -19727.531683746798]","[0.4103986879514482, -3.5347068131066144, -1.4517820872827414]","[1522.6038791558221, 18033.557748275074, -19727.531683746798]",[[-1.99516126 -1.41687344 -1.45178209]],103.3403037359209,-80.73226330904049,0.0004068485627444648,-1.955331042425588e-05,176.47658698682858,2.0057521406862158,176.44865099059282,[  5216.63142802  -1237.03466502 -32855.48282106],"[-2.2449069785142792, -1.709383403682219, -0.3664301239310064]",2021-01-12 21:30:00,115110.168193,"GPS BIIRM-3 (PRN 12)    
",0,0,0,-14.525139539073393,-186.83598360415903,-385.6253702919779,-90.76776701577886
"[20022.397683487223, -17049.996492187445, 0]","[2.5117384120646356, 2.999734634254117, 0]","[-25453.22541003864, 4070.932588909989, 5211.488603233471]","[0.2600083381143581, -2.4622687027985766, 3.0293342875810643]","[-2613.5563124320115, 25643.878398546367, 5211.488603233471]",[[-0.44254477 -0.69406024  3.02933429]],7.084349732178179,-42.949630482056556,-3.506143987423892e-05,0.00011137982273661078,319.5768837435071,2.005481978195856,320.06224099790427,[  2742.54704966  22067.62585365 -20700.18607423],"[-0.5764287147820693, 1.6836639291045599, 2.586008009069441]",2021-01-12 21:30:00,216983.502721,"GPS BIIRM-4 (PRN 15)    
",0,0,0,-15.716544899845587,-186.04171336364425,3106.01961465186,-91.16490213603628
"[25811.246287197173, 6124.089700621293, 0]","[-0.8943147044642894, 3.774189269430542, 0]","[-20785.39345636759, 10924.768539557183, 12342.680453641291]","[-2.3755953054663905, -1.4887939131244772, -2.6803624868653966]","[5210.374089923045, 22896.18200971432, 12342.680453641291]",[[-0.38016724  1.53273448 -2.68036249]],22.330794451409886,-25.933943732402682,8.733088636707712e-06,-0.00011461795552001788,13.347470424691437,2.005607387854634,13.330669824000104,[  9829.72173416  23930.69443664 -12581.16211566],"[-0.055198192571100646, -0.7290136151018765, -3.0238448206733484]",2021-01-12 21:30:00,127720.321632,"GPS BIIRM-5 (PRN 29)    
",0,0,0,-16.42735950986173,-185.5678369569668,-3663.3853822483193,-91.40184033937497
"[-22418.64963996274, -14827.845618571424, 0]","[2.1373387065329177, -3.175432354620139, 0]","[8251.75986578823, -13856.117504664213, 21502.960823614354]","[2.767110354069394, 2.5838181409104344, 0.5644213747868729]","[-11267.185505528836, -11538.373540915389, 21502.960823614354]",[[ 2.36727873 -1.18772468  0.56442137]],302.4617891800896,43.45809467247684,2.7751102827416882e-05,0.00012054004950356591,213.48907582528682,2.0057047637954906,213.94116076026987,[-13408.52101119   8529.60384023  15058.47979946],"[2.07071293579966, -0.7945713003825452, 1.5537291877143191]",2021-01-12 21:30:00,138832.517665,"GPS BIIRM-6 (PRN 07)    
",1,0,0,-19.985449277225342,-183.19577711205773,2675.2918937415097,-92.58787026182951
"[15504.475392044209, 21454.347261237668, 0]","[-3.139820289558828, 2.291659898994565, 0]","[-12409.5025145791, -10318.443597971862, 20981.223573576666]","[1.5894512107465344, -3.468746617791542, -0.7427101006457206]","[-13163.388255330841, 9337.624996929873, 20981.223573576666]",[[-2.26224299 -1.46836216 -0.7427101 ]],334.66797706296796,0.4723660442176519,-0.00010917231013083299,5.472860295618876e-06,54.146773993208626,2.005487233668365,53.87495979715806,[-10949.45865335  23130.29049024    210.98602957],"[-2.516863805514497, -1.2129606304494132, 0.13990053551941328]",2021-01-12 21:30:00,313769.847168,"GPS BIIRM-8 (PRN 05)    
",0,0,0,-17.951488610957938,-184.55175088956935,96.161994333307,-91.90988337307373
"[-24752.88234735232, 10252.540818334825, 0]","[-1.4824985606405607, -3.5425866747471746, 0]","[-14655.939466234076, 19529.820353937037, -11027.66217466406]","[-1.1939728679881403, -2.4197437546352303, -2.7325796022823465]","[15102.571711106011, 19186.525803434855, -11027.66217466406]",[[-1.24634536 -0.56994928 -2.7325796 ]],79.112595916941,-53.117305435437345,9.561175888796107e-05,-8.106403954334598e-05,157.4981803877297,2.0056229614231125,157.29262013039443,[ 18741.71054758   3604.81180039 -25435.14935529],"[-1.3372274006768425, -2.1154253929835485, -1.7555650100643032]",2021-01-12 21:30:00,132686.62128,"GPS BIIF-1  (PRN 25)    
",0,0,0,-15.122053890448342,-186.4380407032424,-1977.3136457793544,-90.96673846623717
"[-8269.583236991672, -25325.081430763203, 0]","[3.6827471018309237, -1.1635740485347708, 0]","[18047.127452460056, 925.4885348380494, -19575.250140799384]","[1.4447650429085044, 3.2360035565686007, 1.5354040950618209]","[5536.722467529576, -17201.745336767643, -19575.250140799384]",[[ 2.24438216 -0.96747287  1.5354041 ]],175.98151380744318,-17.153099368863753,-7.506965806193748e-05,7.581903166991699e-05,251.91877420556966,2.0056146309803413,252.46509243413647,[  1862.20329256 -26507.83879447  -8201.93963271],"[1.9959877265178674, 0.05362781163826291, 2.084197169294861]",2021-01-12 21:30:00,251073.981792,"GPS BIIF-2  (PRN 01)    
",0,0,0,-16.868460283245724,-185.27376977471081,2796.3786189779103,-91.54887393050298
"[393.65791805504625, -26549.687632185847, 0]","[3.873764865657573, 0.09874570115864151, 0]","[-20759.627288363026, -3892.2266733084625, -16091.28106444384]","[-0.9720691230448054, -3.123159276106001, 2.0776820507470064]","[-9101.37911743181, 19059.812480424276, -16091.28106444384]",[[-1.87824826  0.79965042  2.07768205]],305.87102845134234,-79.31084395223037,0.00014234382268254008,3.543580436065593e-05,270.8493412901953,2.005695505883626,271.46028697935395,[ -4965.90892377   3590.89318261 -32466.23131409],"[-1.6724409327757375, 2.2858344301394986, 0.6796486655768943]",2021-01-12 21:30:00,166362.414049,"GPS BIIF-3  (PRN 24)    
",0,0,0,-14.623547831605833,-186.77037807580408,883.0801538273178,-90.80056977995635
"[25062.29457036138, 8103.225566585345, 0]","[-1.1918319868106715, 3.7199885603580607, 0]","[19126.35161667736, 7493.264842071365, 16486.79864486517]","[-2.6006376095384915, 1.9910045065977953, 2.1286999442244294]","[12161.099030185369, -16555.180897115682, 16486.79864486517]",[[0.04780263 2.13847967 2.12869994]],103.05850113803979,64.48390755566015,-0.00034591192730775995,7.858592548445676e-06,17.919168483984777,2.0056323640412175,17.764093964529525,[ 8477.19379471 -1966.23342344 18231.43471691],"[0.4887186702677433, 2.976762287595081, 0.08236610274948841]",2021-01-12 21:30:00,178122.580705,"GPS BIIF-4  (PRN 27)    
",1,0,0,-21.032842031123067,-182.4975152761259,54.20757373116111,-92.93700117979542
"[-23037.221169421566, -13441.580003910269, 0]","[1.9522973047525842, -3.327295526505399, 0]","[-1841.5976519671694, -20983.5217351918, 16361.233629753226]","[3.017723969289913, 1.315399482502621, 2.011324571880932]","[-20751.120843092427, -3618.100341114479, 16361.233629753226]",[[ 1.78356669 -1.06460867  2.01132457]],299.54947879265393,10.79192737279156,4.490888829340535e-05,0.00010697722432605464,210.26324404776994,2.005529763012421,210.40207346494012,[-21050.87574977  11934.02208396   4612.54920166],"[1.5250458791477537, 0.384636196776615, 2.4261529959942774]",2021-01-12 21:30:00,92105.303329,"GPS BIIF-5  (PRN 30)    
",1,1,0,-18.448497444598843,-184.22041166714206,3481.9053770217915,-92.07555298428734
"[2624.0115486103405, -26424.000609920626, 0]","[3.854971975842508, 0.3922177124970253, 0]","[-10008.517897112719, -22170.46353645128, -10649.570926679822]","[2.6520998240287317, 0.16855962948170722, -2.8200350783675088]","[-23998.949401762973, 3968.6662154384103, -10649.570926679822]",[[ 1.13450368 -0.76946185 -2.82003508]],267.4070119775527,-42.00748209840675,-0.00011949028178210935,-5.74228636870696e-05,275.67106328220734,2.0056194499757556,275.80948984716537,[-22660.67372851  -1026.23620876 -20430.03923024],"[0.950991330680257, -2.6702159914078707, -1.3406453782789136]",2021-01-12 21:30:00,326564.487073,"GPS BIIF-6  (PRN 06)    
",0,0,0,-15.653706215433147,-186.0836058199192,-1476.8511660091751,-91.14395590789879
"[20366.141169549624, 16990.564594100455, 0]","[-2.4816944819983107, 2.981700133588001, 0]","[19069.54542277093, -13388.68794285417, 12671.00879575386]","[2.6132630816558775, 1.2900194054390586, -2.560478312398809]","[-8032.757489191189, -21871.884568598456, 12671.00879575386]",[[ 0.32391155 -1.60772496 -2.56047831]],246.59497835105373,50.22303880015235,-0.000200849405423694,-6.0957152115889904e-05,39.836874495252914,2.005735620458603,39.770855881869274,[-12379.48909133  -5358.37152024  16203.7243452 ],"[-0.015340917180078906, -2.9588896832074623, -0.7003455682909665]",2021-01-12 21:30:00,146455.032385,"GPS BIIF-7  (PRN 09)    
",1,0,0,-20.47612935220377,-182.86865706207212,-1170.5622889050228,-92.75143028682233
"[-26467.728296617694, -3037.9815824624175, 0]","[0.4417534792981854, -3.8367688895196235, 0]","[16586.202363970133, -10945.069051236753, -17744.67040787314]","[0.2211601341269266, 3.3715094647981165, -1.8708163383687286]","[-6310.176237039814, -18843.521997026117, -17744.67040787314]",[[ 1.94085213  1.11370253 -1.87081634]],202.23377264880642,-15.684476228695923,-8.55247738104264e-05,-6.654067397312016e-05,186.54788078274646,2.005630395578348,186.56790403323825,[-10068.23988346 -24629.95881858  -7471.49175845],"[2.1291155928499466, -0.8056900251765444, -1.8234375381976826]",2021-01-12 21:30:00,200280.422305,"GPS BIIF-8  (PRN 03)    
",0,0,0,-16.9496365504574,-185.21965226323636,-2287.628813981343,-91.5759326862402
"[-15225.72461216189, 21865.580512749555, 0]","[-3.1791223108538724, -2.19230479306633, 0]","[4854.682634909245, 21589.388741085248, 14841.046170184156]","[-2.3248195173256283, 2.097935641962342, -2.2598449564331533]","[22111.674638170156, 862.2612104755108, 14841.046170184156]",[[ 1.49218587  1.17384235 -2.25984496]],70.64808616013777,16.00334733315736,6.387624247750152e-05,-0.00010599278220486701,124.84953860659107,2.005555802653377,124.5903365571977,[21812.52335235  7660.83144957  6630.64365641],"[1.7025639814040814, -0.9672043709773579, -2.208441837547895]",2021-01-12 21:30:00,360961.739713,"GPS BIIF-9  (PRN 26)    
",1,0,0,-18.760691844796668,-184.01228206701018,-3295.7852620220924,-92.17961778435328
"[24596.55189241948, 9619.952415122549, 0]","[-1.411047239898648, 3.631360702757695, 0]","[25631.48573093551, -1215.5692612924258, 6251.654186018036]","[-0.6323714365816192, 2.304347624629235, 3.0769990669188956]","[5418.687443571783, -25081.636625089424, 6251.654186018036]",[[0.23515195 0.80871631 3.07699907]],179.51882093688357,48.12912118330305,-2.980988800607809e-05,0.00014329653133948923,21.36204106439436,2.0055146060249385,21.23440439527617,[   118.22195415 -14076.79654317  15705.45093437],"[0.3972084722522269, 2.6730055854882435, 1.6954375033273676]",2021-01-12 21:30:00,131249.126592,"GPS BIIF-10 (PRN 08)    
",1,0,0,-20.47163498378353,-182.87165330768562,2728.925294159615,-92.74993216401559
"[-18338.032778688063, 19376.453648745548, 0]","[-2.813699743870308, -2.637757367104554, 0]","[-4471.85584322625, 25687.6520528859, -5646.010938839258]","[-2.321706468028667, 0.28870903595832265, 3.0661044250383993]","[23672.90013649779, 10929.170224684633, -5646.010938839258]",[[0.47873389 0.59158876 3.06610443]],89.40082790522588,-30.06991980736476,-9.716945783153221e-05,7.27695053395666e-05,133.42103258995803,2.005636794784059,133.15205861628328,[ 25420.51846641    265.84541973 -14718.73909862],"[0.5906593610414106, 2.476545207117735, 1.8702954578328113]",2021-01-12 21:30:00,127500.644448,"GPS BIIF-11 (PRN 10)    
",0,0,0,-16.155047916798424,-185.74937801900901,2120.7412164626885,-91.31106980835388
"[14432.737179432399, 22216.98625158458, 0]","[-3.2486919786520594, 2.1281358881742274, 0]","[-675.1720345541526, 15561.708783859154, -21430.719610964665]","[-3.828099964282349, 0.47688851938325794, 0.44854200944311473]","[14864.355230978479, 4655.489353136352, -21430.719610964665]",[[-0.18440245  2.73802577  0.44854201]],131.69306208572644,-48.001402126318716,-9.37906291685737e-05,-7.000415037726716e-05,56.99201133396832,2.0056910154033867,56.77193255632204,[ 15505.58608577 -13811.60561816 -23062.96171414],"[0.3854314206131519, 2.264832739373566, -1.5665103252380854]",2021-01-12 21:30:00,162583.56576,"GPS BIIF-12 (PRN 32)    
",0,0,0,-15.43960450866507,-186.22634029109793,-1832.7771904852277,-91.07258867230944
"[24627.017641865423, -9874.30495416325, 0]","[1.4417207443039375, 3.5999272023744564, 0]","[25847.304188920385, -5681.71313295336, 1904.441729433488]","[0.6994458553114902, 2.1282453737270806, -3.165340691244583]","[1158.352342817816, -26439.04721826497, 1904.441729433488]",[[ 0.30858373 -0.21291469 -3.16534069]],193.9602685357704,35.68475352750805,-4.614649428218378e-05,-0.00014290855471738655,338.1514427380471,2.005721624500424,338.1745971192218,[ -4330.66909321 -17420.81986726  12891.88535161],"[0.25792004918371314, -2.3961775122604445, -2.0860845737424003]",2021-01-12 21:30:00,114540.05088,"GPS BIII-1  (PRN 04)    
",1,0,0,-19.862392788995635,-183.27781477087754,-3265.273331532473,-92.54685143241961
"[-10089.697912932004, -24582.481857214832, 0]","[3.583793159917827, -1.4663298913631038, 0]","[-5791.1485685266825, 15445.441942076326, 20832.698809941114]","[-2.887794336377092, -2.3921599947275864, 0.9653554753519783]","[13435.985582178988, 9569.39757582877, 20832.698809941114]",[[-2.35669449  1.1954975   0.96535548]],38.17098662453667,8.754055455551924,-0.00011316302691146019,-1.9656802852290542e-05,247.68470698100612,2.0056100867205497,247.74777539655582,[15123.58310412 19238.68421788  3768.28287069],"[-2.0587508195602218, 1.8619920778662502, -0.4578918613847377]",2021-01-12 21:30:00,94853.448001,"GPS BIII-2  (PRN 18)    
",0,0,1,-18.382130849709682,-184.26465606373483,-628.4536476820618,-92.05343078599095
"[-16067.434949331746, -21167.43222821669, 0]","[3.085690864188986, -2.338650217937149, 0]","[-10886.48789434722, 23744.767922413565, 4888.049777171409]","[-1.8026387459833089, -1.4671257316445474, 3.096580144324223]","[20145.32013434304, 16628.15982145594, 4888.049777171409]",[[-0.66891438 -0.10444095  3.09658014]],62.360292280978975,-23.81119158552088,-8.587182467103715e-05,8.238445651864192e-05,232.79921216935213,2.0056757158618934,232.84143956927565,[ 23146.87171604  12121.32523821 -11530.18660687],"[-0.6760580022184208, 2.178710656677558, 2.200756325135094]",2021-01-12 21:30:00,130774.550401,"GPS BIII-3  (PRN 23)    
",0,0,0,-16.522013222331566,-185.5047344819869,2689.111245691554,-91.4333915768649
"[25204.86893416033, -7989.862561743282, 0]","[1.1706265645055411, 3.711144206221926, 0]","[-20678.278617973276, -8362.928325927038, 14198.364164812217]","[2.4193439737269857, -1.8423940740870677, 2.4280273238702215]","[-13007.452804968267, 18120.04272383613, 14198.364164812217]",[[ 0.10205183 -1.83733699  2.42802732]],339.9180375164939,-22.089007108579118,-5.051421153752853e-06,0.00011221050539240292,342.41099755898745,2.0056238215319953,342.493059463616,[ -8981.87483567  24568.08934896 -10616.00372363],"[-0.2798637692160726, 0.38067853323412026, 3.009700751131634]",2021-01-12 21:35:00,134052.364417,"GPS BIIR-2  (PRN 13)    
",0,0,0,-16.672980359892733,-185.4040897236128,3738.6224407223376,-91.48371395605197
"[-21068.121527235133, -16372.303860839176, 0]","[2.377136841523525, -3.0364371984823397, 0]","[-10270.05098849464, 23306.26356399034, 7953.754445388333]","[-1.8218194154712295, -1.8020488897034301, 2.881722443294362]","[20223.62163898826, 15480.98822502973, 7953.754445388333]",[[-1.05225462 -0.12973647  2.88172244]],59.69615807856349,-17.77436875150787,-8.709626094798056e-05,7.32052043033707e-05,217.8526275853518,2.0056369423138287,218.05587191501695,[22986.40309283 13434.23717557 -8534.99195948],"[-1.0563503271359944, 2.0684934706248113, 2.0084457507844844]",2021-01-12 21:35:00,88535.790336,"GPS BIIR-4  (PRN 20)    
",0,0,0,-16.798968155705296,-185.32009785973776,2562.7374056043554,-91.52570988798949
"[12856.711185690028, 22961.115297925808, 0]","[-3.3806961072067065, 1.9640342973065452, 0]","[6198.261989429113, -24747.356062165723, -6454.281871724977]","[2.4009947515039083, -0.2663580528261005, 3.0742177023145865]","[-22585.085182919534, -11864.400997837223, -6454.281871724977]",[[-0.55727571 -0.7490924   3.0742177 ]],248.93677794509117,-13.758652406855083,6.962633872178299e-05,9.782608805986415e-05,60.766481981736206,2.005641940076673,59.841127517745065,[-24549.4665056   -9454.75070756  -6441.54092439],"[-0.7000560328692685, 1.6932078194092532, 2.6392193840112044]",2021-01-12 21:35:00,106139.107777,"GPS BIIR-5  (PRN 28)    
",0,0,0,-17.21301305385026,-185.04406792764112,3070.0731098402434,-91.66372485403782
"[8150.235599400361, 25172.69903768478, 0]","[-3.6858589268332835, 1.2394568319992176, 0]","[9651.626152809042, 13124.98892507275, 20848.78642728922]","[-2.0872310508599754, 3.1391899303289663, -0.9543387179368339]","[15032.266845292053, -6280.937443471565, 20848.78642728922]",[[ 2.09981405  1.67304736 -0.95433872]],59.60619333928838,43.57338318690887,6.694930236336218e-05,-0.00012149470635308804,72.06302223094576,2.00568431714562,71.41234554771378,[13409.70068085  7865.47633382 14790.7255388 ],"[2.4002425867313004, 0.2012241938375594, -1.5223052364802205]",2021-01-12 21:35:00,121312.312032,"GPS BIIR-8  (PRN 16)    
",1,0,0,-20.24680973836368,-183.02153680463218,-2755.822215395265,-92.6749904155423
