Perifocal Range,Perifocal Velocity,ECI Position,ECI_Velocity,ECF Position,ECF Velocity,Azimuth,Elevation,Rate of AZ,Rate of EL,Mean Anom @time,Mean Anom Motion @time,Eccentric Anomaly,Topocentric Range,Topocentric Reletive Velocity,Time,Time Since Epoch,Satellite Name,Avilable for View TRUE=1,Signal Acquired,Signal Lost
"[3795.8865685078936, 26261.66486497927, 0]","[-3.834169439469538, 0.5793454537136457, 0]","[9750.204590547257, 14390.489194310334, -20048.220058458406]","[-1.9470727134368429, 3.110580182990604, 1.2528747818823123]","[17267.088611648564, 2000.0799200451347, -20048.220058458406]","[[1.0869248287723103, 3.505052873042353, 85.01583377421969]]",2.2873536721605525,-0.71473176719747,0.0014464569861944822,0.0028376548249031213,81.77588418492996,2.005636867742392,81.4073916700248,[ 17307.66980693 -15074.89908292 -19917.77239512],"[12.757576645768708, -55.13880996006291, 63.546161708378435]",2021-01-12 19:47:00,121320.644448,"GPS BIIF-11 (PRN 10)    
",0,0,0
"[26324.059894185175, 2463.003016768571, 0]","[-0.36089417144928393, 3.8748615881052237, 0]","[20016.563986293837, 7137.177520670988, -15729.601914679624]","[-2.4565833969103257, 2.084110132074785, -2.183226946830574]","[18468.599302413586, -10512.515235939267, -15729.601914679624]","[[-0.023396706286942237, 3.221454581819706, 63.5362232738497]]",2.494781108164961,-0.2989508686885673,0.0006746962141952641,0.0021218939045511377,5.345468424067349,2.0056909581811646,5.320968942982645,[ 15897.33180514 -21050.897881    -8129.74825045],"[8.627234141912039, -40.95711308220037, 47.90945317957148]",2021-01-12 19:47:00,156403.56576,"GPS BIIF-12 (PRN 32)    
",0,0,0
"[7542.838151651692, -25457.441320554844, 0]","[3.7143780792923153, 1.104743297875966, 0]","[12285.704607589942, -14953.468370588773, 18177.76036689751]","[3.3932084954997617, 0.6709603658196855, -1.7472866289468634]","[-3316.3833103504357, -19066.891612268235, 18177.76036689751]","[[2.7223764491365348, -2.1337099558326567, -77.69532549450054]]",4.67651100151795,1.2078410145507747,0.007256202016618137,-0.0029345213786228625,286.5041115702235,2.0057215730004243,286.5637235986094,[-7185.23999572  -257.90255813 18931.63131678],"[-8.182438415148297, 51.9110281902691, -57.330798958449996]",2021-01-12 19:47:00,108360.05088,"GPS BIII-1  (PRN 04)    
",1,0,0
"[-25555.720776882976, -7347.400342524825, 0]","[1.0704099476364972, -3.718487334040681, 0]","[11959.912736689257, 22459.792253683638, 7719.933644241568]","[-2.4531986588415857, 0.2807947395646355, 2.9792442269660975]","[24823.98276674774, 5590.3184474643895, 7719.933644241568]","[[-1.3877966650821834, 2.0423148047977566, -29.275214442213905]]",1.352941360635981,-0.050395276556724405,-0.0008378204046069431,-0.0007543304574642001,196.04024608759255,2.0056101768455497,196.05907041707957,[25443.39975933  5632.35961344 -1314.38137532],"[-5.867389676890923, 21.062761674339995, -19.623175558828066]",2021-01-12 19:47:00,88673.448001,"GPS BIII-2  (PRN 18)    
",0,0,0
"[-26579.19790202245, -534.970456328394, 0]","[0.07795698616077526, -3.869588424507852, 0]","[2954.788936612067, 22625.33708310168, -13641.968286142508]","[-2.3622406863150567, 1.8033750554555537, 2.4794050125090257]","[19074.036811112786, 12522.690426270845, -13641.968286142508]","[[-0.17459246963107833, 2.966792901479588, 59.47656619664202]]",1.7335407172587374,-0.8008520484346583,0.0017001801512081891,0.0016755849373961528,181.1530615281515,2.005675790250782,181.15412797334335,[ 21250.26028394  -3489.22004164 -22210.90931095],"[7.933854432989542, -38.40604630108102, 44.81432617533834]",2021-01-12 19:47:00,124594.550401,"GPS BIII-3  (PRN 23)    
",0,0,0
"[8529.337111597943, -25110.569695997077, 0]","[3.66813412599014, 1.2642380269133286, 0]","[-25548.44323594073, 5150.692349135794, -4902.827609173822]","[-0.9999986298100074, -2.08152227412236, 3.117815504108243]","[-12666.213260087066, 22777.612366214467, -4902.827609173822]","[[-2.2324970773436417, -0.5904989728539007, 23.602195003946242]]",5.796188063059387,-1.0318833827764649,-0.0004127983180052903,0.00030303679837625423,288.7605613268436,2.0056237472264398,289.01692616891313,[ -7685.44731844  14513.515827   -27465.03199149],"[1.2945026930199655, -16.931076180924517, 16.55473537617225]",2021-01-12 19:48:00,127632.364417,"GPS BIIR-2  (PRN 13)    
",0,0,0
"[-25699.91151570678, 7271.086221396686, 0]","[-1.054644526075047, -3.705180923767825, 0]","[4098.678316161154, 23813.42056367604, -11378.751419741286]","[-2.2752210590426025, 1.6556899866116908, 2.63110253600195]","[20774.92534873908, 12340.204197508121, -11378.751419741286]","[[-0.21746420564240965, 2.805467789610403, 50.17237481736174]]",1.6708600760141827,-0.7212351401439178,0.0013648943714866428,0.0013998141970681542,164.20183826535958,2.005637025536051,164.11175508087652,[ 22876.71634425  -2296.80089653 -20215.60209358],"[6.579077688097708, -32.19957469681072, 38.014316528534266]",2021-01-12 19:48:00,82115.790336,"GPS BIIR-4  (PRN 20)    
",0,0,0
"[25876.113594353836, 3228.5060384277795, 0]","[-0.4797044718698951, 3.9158448111304116, 0]","[-9178.274494794276, -13420.17161219145, -20387.613327351683]","[2.172899532371532, -3.116776461721804, 1.062153037497629]","[-16166.318201969052, -1729.7065054929153, -20387.613327351683]","[[-0.9603725808906711, -3.676067517877889, 86.24312242585461]]",4.036609743435255,-0.8247027106958681,-0.0026745743593583992,0.0024205587802095664,7.1155593889993725,2.005641992090562,6.98296849941762,[-16174.7863838  -12967.39449419 -22428.29775456],"[11.997568584862114, -61.447082415760136, 59.43590130799213]",2021-01-12 19:48:00,99719.107777,"GPS BIIR-5  (PRN 28)    
",0,0,0
"[24916.27836461957, 8292.053264231658, 0]","[-1.223365584393588, 3.7220915508597128, 0]","[17117.44404070947, -9236.536567407744, 17642.521833121915]","[-0.09543096520926009, 3.4219257862676793, 1.9057559419336672]","[4085.3943090877565, -19016.573076849414, 17642.521833121915]","[[2.541038033875822, 2.2938633059188476, -71.80601640095439]]",3.1019795672887938,1.484401918821631,0.0036249181084491927,-0.002321311457511914,18.410966051614423,2.005684369159509,18.19329876074647,[   67.14599977 -1694.15919345 19576.13765543],"[-8.171423943013417, 50.981429612801335, -50.01943962009677]",2021-01-12 19:48:00,114892.312032,"GPS BIIR-8  (PRN 16)    
",1,0,0
"[24242.66516766477, -9269.129984937217, 0]","[1.3839045865936512, 3.7139507634367552, 0]","[10303.216246380247, -10868.644049299986, -21197.6389397289]","[2.829523286071948, 2.7753161056809903, -0.006376923372742649]","[-1579.427012350634, -14892.585363284477, -21197.6389397289]","[[3.947848446221743, -0.3508192676297306, 88.55893990103853]]",3.324775859473708,-0.44042497150578425,-0.0010729071998690953,0.0030249213626698853,339.0581798015098,2.0055631718009828,339.5690049840598,[ -4623.10009678 -24954.65112564 -11961.24763176],"[16.63859182540002, -59.66937633742892, 63.412279626888036]",2021-01-12 19:48:00,115736.662945,"GPS BIIR-9  (PRN 21)    
",0,0,0
"[-922.1573535620734, -26549.166078334372, 0]","[3.8717201553275875, -0.10712000070152003, 0]","[12335.580339714852, -21487.401736951208, -9582.98585603757]","[1.5954013900235655, 2.1856026559448707, -2.7711959675847138]","[-8337.620293782475, -23331.50367120388, -9582.98585603757]","[[2.6981619337374134, 0.20515054056175863, 37.26723382532664]]",3.678391938516707,0.045538203289255993,-0.0007662587864861384,0.0010293305862197752,268.0108431306576,2.0056767474272075,268.41514589980426,[-12979.42204987 -21810.95978496   1156.59415194],"[7.96387135111714, -24.647590885121954, 26.93031559820719]",2021-01-12 19:48:00,154047.622176,"GPS BIIR-10 (PRN 22)    
",0,0,0
"[-7734.441758283319, 25477.169099246115, 0]","[-3.7070648708746137, -1.0915185174223172, 0]","[-23967.046342860074, -4810.399518309373, -10552.17895495072]","[1.626309130606236, -2.0595444274235333, -2.8367477846865228]","[-19216.87021439349, 15108.644978611082, -10552.17895495072]","[[-0.5109666517508067, -2.574008103643637, 41.25104307684835]]",5.087043277133766,-1.0170474800597231,-0.0015295328420565591,0.0006410152276273711,106.88558441368878,2.005708817505298,106.40727865713649,[-15679.59168138   6165.6444909  -27250.4672848 ],"[5.809247935580147, -29.97515824027495, 27.86176029001501]",2021-01-12 19:48:00,90449.739937,"GPS BIIR-11 (PRN 19)    
",0,0,0
"[-22488.336297000373, -14960.808918932169, 0]","[2.14623704346322, -3.146529797256649, 0]","[-19779.01007803609, -1483.9602331593196, 18334.11288486938]","[-1.3618732984138022, -3.077708726711575, -1.783253578252022]","[-13967.944190058352, 14082.184232002743, 18334.11288486938]","[[-3.2251779121466133, -0.9618821769898249, -78.38454492771889]]",5.87316431443154,-0.18446593441052242,0.00028266701139989953,-0.001726534503044705,213.65098600221177,2.0057306123064946,214.29213552964723,[-10756.11334321  24746.25751106  -5034.642223  ],"[-14.27469648499406, 51.97481816814883, -57.011535587652396]",2021-01-12 19:48:00,79703.574913,"GPS BIIR-13 (PRN 02)    
",0,0,0
"[19995.315072749945, -17049.44002173049, 0]","[2.513827069463286, 3.0017471861442604, 0]","[-18792.8982107873, -8356.513955286779, -16355.172920737063]","[2.723321444868467, -1.8244311536145756, -2.1412108673205132]","[-18555.63362068103, 8870.896774338384, -16355.172920737063]","[[0.37998136959179885, -3.25586284802094, 66.19192168398027]]",4.56916271070639,-1.0238759649964344,-0.0029247845281400115,0.0013798210176571815,319.5384889656018,2.0058070870981024,320.0580501783955,[-16321.75161354  -2353.82089529 -27083.6871455 ],"[10.36567490964564, -47.23556163662237, 45.3152295093485]",2021-01-12 19:48:00,92365.575265,"GPS BIIRM-1 (PRN 17)    
",0,0,0
"[-20111.113719596786, 17649.94852456619, 0]","[-2.5554234010798886, -2.873328492246598, 0]","[20768.5972897775, 13046.217756175563, 10697.623419988498]","[-0.25424474153380805, 2.6956193817450136, -2.730421422291045]","[23405.473441337555, -7329.545969113391, 10697.623419988498]","[[1.8854618226078765, 1.943203014439085, -47.4258901088447]]",1.6255962698027728,0.41398405538460703,-0.0015723861444884098,-0.0012874870182189588,138.72495676709525,2.0055772462954558,138.35278584649726,[21385.43499248 -1173.09513538  9410.37546399],"[-5.257900753960743, 34.01576611692156, -32.73878727131536]",2021-01-12 19:48:00,82959.954625,"GPS BIIRM-2 (PRN 31)    
",1,0,0
"[-15430.174423769715, 21766.637175934102, 0]","[-3.1605539276003443, -2.20950698880449, 0]","[-12876.305944081623, 22932.22146520324, -4493.410798268204]","[-1.663923047588587, -1.5181957615575872, -3.1300900920161916]","[9085.662819765015, 24680.69624666735, -4493.410798268204]","[[-2.2349593151079756, 0.28020552906750706, 15.643715429550253]]",0.8257118983841494,-0.9265778382571253,0.00042184706404823155,0.0002491310295409729,125.3299068032677,2.005752187436215,124.95781617136305,[ 13990.14604711  12905.30231096 -25339.99907109],"[0.019301961989328868, -10.905809384927673, 11.439507848388558]",2021-01-12 19:48:00,108990.168193,"GPS BIIRM-3 (PRN 12)    
",0,0,0
"[-724.7823375176905, -26556.75094605187, 0]","[3.8727150318917984, -0.05557970999367406, 0]","[-17338.9239768145, 15574.214321671447, -12751.152647360765]","[-2.744442408904573, -1.0883991517096274, 2.506877335085923]","[591.7712347632678, 23299.018074090927, -12751.152647360765]","[[-2.609418696602062, 1.3811266832046107, 55.78214432594729]]",0.6263936888594701,-1.2870765977261065,0.002852693031048074,0.0010257764137271534,268.4370939497626,2.0054819271958557,269.17770076678767,[  5394.07791736   7454.44329456 -31556.20997233],"[5.256340827704257, -37.51143335738107, 41.0563935462897]",2021-01-12 19:48:00,210863.502721,"GPS BIIRM-4 (PRN 15)    
",0,0,0
"[20967.230551450775, -16261.185863621147, 0]","[2.3741080298897526, 3.0660977394555884, 0]","[-392.99226379546053, 14789.062392693813, 22026.804428117335]","[-3.8554811885238416, 0.3077844323542849, -0.27906600226615286]","[10994.617680205432, 9898.949006864703, 22026.804428117335]","[[-2.2685794175045806, 3.1325730443734976, -92.30869809253262]]",0.5547087582395767,0.16516100127231145,-0.001955738423216375,-0.0029097456330008783,322.20448046296065,2.005607511104634,322.2490700808031,[12803.02642799 20663.28076857  4051.67480154],"[-15.947558955213378, 64.52339752284792, -64.17368421299135]",2021-01-12 19:48:00,121600.321632,"GPS BIIRM-5 (PRN 29)    
",1,0,0
"[-25657.84955656144, 8164.433421935949, 0]","[-1.1748015822178537, -3.6359027814922, 0]","[-10020.436208918545, -22774.638394515554, 10290.28285084607]","[2.646350406408905, 0.06059809178260456, 2.755558961774547]","[-23828.730567672057, -7161.347313965387, 10290.28285084607]","[[1.7639182732509295, -1.9736856202343194, -40.238010439480846]]",4.937537104809488,0.086928080022344,0.0009766291660041357,-0.0012188738564920612,162.34360590187703,2.0057046419621574,162.0955202528262,[-24794.30924428   5678.67186867   2216.71459894],"[-3.7622337471538208, 26.346712108904914, -30.295225449107622]",2021-01-12 19:48:00,132712.517665,"GPS BIIRM-6 (PRN 07)    
",0,0,0
"[26370.583592652158, 1385.1132755298024, 0]","[-0.20319637506051785, 3.8911663756272605, 0]","[-16220.851204403343, 11852.557925522242, 17138.467686168755]","[-0.4180408912461028, -3.3593322143498585, 1.9294023469788177]","[-1513.4390156821064, 20032.68942301719, 17138.467686168755]","[[-2.8267338936233672, -1.8626450568381077, -69.67639416772882]]",0.10096229982650495,-0.29967690770994193,-0.0006451696107134531,-0.0014110315512918096,3.0068486676655084,2.005487301668365,2.9892147495704826,[ 2659.28080194 26249.78797391 -8152.23339014],"[-12.499887021561085, 45.500314639056825, -51.378341424425884]",2021-01-12 19:48:00,307649.847168,"GPS BIIRM-8 (PRN 05)    
",0,0,0
"[-7499.239988679967, 25551.226922995902, 0]","[-3.7172976693386017, -1.054385679601567, 0]","[-2732.8028046754716, 25299.08619285881, 7848.0458915137515]","[-2.3983099940169414, 0.6928264276578323, -2.94925954055529]","[17470.527057778447, 18501.152874520347, 7848.0458915137515]","[[-1.0297943066972883, 2.2740762898716715, -35.73898073595385]]",0.9210197481179403,-0.3985126586971697,-0.0009280674022637017,-0.0007154619448232448,106.35479440181552,2.0056229982564457,105.83629236499972,[ 20916.90380703  15893.74952016 -11060.87206637],"[-6.480236791277854, 25.696449793072297, -24.108206953073616]",2021-01-12 19:48:00,126566.62128,"GPS BIIF-1  (PRN 25)    
",0,0,0
"[-25067.263644189876, -9508.520198552407, 0]","[1.3740024187522757, -3.583295439967737, 0]","[3448.2076861411806, -16916.03433811052, -20511.88214179052]","[2.939003050253577, 2.1307236968901107, -1.2450568079175277]","[-10629.330573044916, -13603.66441602519, -20511.88214179052]","[[3.5285874060242546, -0.8525217416206543, 84.45511695756197]]",3.677867557608734,-0.48558039533186015,-0.0016549943215268806,0.002638391120155734,200.77560004988345,2.0056147145636745,200.97818141013937,[-13211.25867051 -22227.05794509 -13645.32061291],"[15.713286307055201, -57.31740664054583, 60.11365928100023]",2021-01-12 19:48:00,244953.981792,"GPS BIIF-2  (PRN 01)    
",0,0,0
"[-20601.999369657722, -17103.71713938515, 0]","[2.474674660318475, -2.939519842821766, 0]","[-7726.685360751567, 14378.607678716678, -21225.774251342908]","[-2.95671406639061, -2.399305525524353, -0.515719405841458]","[5921.881275238463, 15211.09291288706, -21225.774251342908]","[[-3.7443885348823334, 0.6916498934038253, 88.1671488493746]]",2.0737636665946084,-1.2564980433578445,0.004755044633047432,0.0022634925726688964,219.70410751578788,2.005695378383626,220.0911994449467,[  8937.63303793  -4917.14328687 -31380.48190701],"[8.901265422633314, -60.25943940146102, 63.85540226324208]",2021-01-12 19:48:00,160242.414049,"GPS BIIF-3  (PRN 24)    
",0,0,0
"[22056.675685094993, -14445.27047842167, 0]","[2.122514671522392, 3.274692566911294, 0]","[25720.58002569927, -5742.482958191113, -799.020706055453]","[0.553563071055972, 2.1146137026563663, 3.2327475548692153]","[12327.789896578299, -23292.70151033018, -799.020706055453]","[[1.967874774699325, 0.9515734633758272, 6.571115671350165]]",2.772673534476933,0.4780193762127652,-6.571249219002104e-05,0.00016301474258971477,326.7755416475586,2.0056324858745507,327.05142580532544,[  7247.87920435 -18746.76822195  10413.25347029],"[2.7281514387592267, -3.3938128219804153, 5.384868485666108]",2021-01-12 19:48:00,172002.580705,"GPS BIIF-4  (PRN 27)    
",1,0,0
"[-24929.33446666869, 9508.172413086817, 0]","[-1.3805239343925912, -3.600872128156432, 0]","[-17404.25263540043, -20214.254843704683, -594.0967134563889]","[1.6806562694170373, -1.5471406586615717, 3.1070688281964522]","[-26674.150976005432, 117.38139694880192, -594.0967134563889]","[[-0.08591387222623936, -2.28273268697271, 5.589249216361866]]",4.851597508560393,-0.3946791315560419,-0.0001984794414803576,6.280973198560657e-05,159.1222364998282,2.005529652512421,159.02409923135684,[-26074.04683397   3653.35973225 -10966.8513033 ],"[1.0580868410852358, -5.425015465599882, 2.4305587733977245]",2021-01-12 19:48:00,85985.303329,"GPS BIIF-5  (PRN 30)    
",0,0,0
"[-18968.053875312406, -18657.7676563133, 0]","[2.7166020056982103, -2.7523769979200994, 0]","[-20453.398812076288, -14796.06807452497, 8404.416000050409]","[0.52836460479021, -2.4100410584155534, -2.977925206783963]","[-24531.942331690192, 5953.902826419626, 8404.416000050409]","[[-1.49028942619388, -1.9663429215217247, -38.092202220605735]]",5.253861909519129,-0.2979703847903111,0.0006522899382291872,-0.0008506992422770472,224.5277662421381,2.005619533559089,224.62512411587247,[-22771.88222461  13695.77441931  -8160.98468614],"[-6.638977253912672, 24.21974991246802, -28.747713513841408]",2021-01-12 19:48:00,320444.487073,"GPS BIIF-6  (PRN 06)    
",0,0,0
"[25997.8823134403, -5199.2920291811815, 0]","[0.7597144292032115, 3.805738434697286, 0]","[-1932.8082823298096, -15273.748990600856, 21584.702136098047]","[3.8110215209373575, -0.7138121096840659, -0.1655242770484282]","[-12873.052731508973, -8444.386860862827, 21584.702136098047]","[[1.9308628767224518, -3.3623178481925833, -90.34802001062842]]",5.366765836412191,0.6155460314566311,0.0022548436702811763,-0.003989341877255483,348.69061682380857,2.0057355694586034,348.7108346956353,[-14340.30305824  11000.9310012   12781.95414702],"[-10.592251647827133, 59.489860541011154, -67.27970593308238]",2021-01-12 19:48:00,140335.032385,"GPS BIIF-7  (PRN 09)    
",1,0,0
